@RELATION combined

@ATTRIBUTE name {ArcPlatform,Berek,E-Learning,InterCafe,Nieruchomosci,Tomcat,Zuzel,ant,camel,forrest,ivy,jEdit}
@ATTRIBUTE wmc REAL
@ATTRIBUTE cbo REAL
@ATTRIBUTE rfc REAL
@ATTRIBUTE lcom REAL
@ATTRIBUTE ca REAL
@ATTRIBUTE ce REAL
@ATTRIBUTE npm REAL
@ATTRIBUTE lcom3 REAL
@ATTRIBUTE loc REAL
@ATTRIBUTE dam REAL
@ATTRIBUTE moa REAL
@ATTRIBUTE cam REAL
@ATTRIBUTE max_cc REAL
@ATTRIBUTE avg_cc REAL
@ATTRIBUTE bug {0, 1}

@DATA
ArcPlatform,4,2,8,6,1,1,4,2,20,0,0,0.666666667,0,0,0
ArcPlatform,4,3,7,4,3,0,2,0.966666667,122,0.1,10,0.444444444,1,0.5,0
ArcPlatform,4,4,14,4,0,4,4,0.666666667,68,1,0,0.4375,4,1.5,0
ArcPlatform,4,1,10,4,0,1,4,0.666666667,49,1,0,0.4375,3,1.25,0
ArcPlatform,4,4,14,4,1,4,4,0.666666667,73,1,0,0.4375,4,1.5,0
ArcPlatform,4,5,4,6,4,1,4,2,4,0,0,0.45,1,1,0
ArcPlatform,4,2,4,6,2,0,4,2,4,0,0,0.875,1,1,0
ArcPlatform,4,11,17,4,2,9,4,0.666666667,74,1,1,0.5,6,2,0
ArcPlatform,4,2,11,4,0,2,4,0.666666667,51,1,0,0.4375,4,1.5,0
ArcPlatform,4,8,12,6,0,8,4,2,56,0,0,0.875,1,0.75,1
ArcPlatform,4,1,8,6,1,0,4,2,20,0,0,0.666666667,0,0,0
ArcPlatform,4,4,6,6,0,4,4,1,26,1,1,0.4,3,1.25,1
ArcPlatform,4,3,8,6,2,1,4,2,20,0,0,0.666666667,0,0,0
ArcPlatform,4,5,4,6,2,3,4,2,4,0,0,0.55,1,1,0
ArcPlatform,4,2,10,4,0,2,4,0.666666667,53,1,0,0.4375,4,1.5,0
ArcPlatform,4,4,19,0,2,2,4,0.333333333,113,1,0,0.583333333,1,0.75,0
ArcPlatform,4,6,15,0,4,3,4,0.333333333,75,1,0,0.5,1,0.75,0
ArcPlatform,4,4,4,6,2,2,4,2,4,0,0,0.625,1,1,0
ArcPlatform,4,6,4,6,4,2,4,2,4,0,0,1,1,1,0
ArcPlatform,4,2,7,4,0,2,3,0.833333333,25,1,0,0.555555556,1,0.5,0
ArcPlatform,4,2,8,6,2,0,4,2,20,0,0,0.666666667,0,0,0
ivy,4,5,6,4,1,4,2,0.666666667,21,1,1,0.5,1,0.5,0
ivy,4,9,4,6,9,0,4,2,4,0,0,0.666666667,1,1,0
ivy,4,6,10,4,1,5,1,0.666666667,27,1,1,0.5,1,0.5,0
ivy,4,5,22,6,3,2,3,2,100,0,0,0.416666667,3,2,0
ivy,4,2,6,6,1,1,3,1,23,0,1,0.666666667,2,0.75,0
ivy,4,4,13,0,1,0,3,0.333333333,41,1,1,0.583333333,1,0.75,0
ivy,4,11,17,4,8,3,2,0.666666667,77,0,1,0.333333333,4,1.75,0
ivy,4,4,5,6,3,1,2,1,17,0,1,0.666666667,1,0.5,0
ivy,4,5,8,6,5,0,4,2,20,0,0,0.666666667,0,0,0
ivy,4,12,5,0,12,1,4,0.5,24,1,1,0.5,1,0.75,0
ivy,4,3,11,6,1,2,4,2,48,0,0,0.666666667,2,1,0
ivy,4,16,79,0,1,15,3,0,435,1,1,0.5,1,0.75,0
ivy,4,15,10,0,15,0,2,0.5,68,0.25,3,0.666666667,4,1.25,0
ivy,4,2,6,0,1,1,4,0.333333333,35,1,2,0.5,3,1.25,0
ivy,4,7,17,0,5,2,2,0.666666667,58,0.5,1,0.833333333,2,0.75,0
ivy,4,6,4,6,6,0,4,2,4,0,0,1,1,1,1
ivy,4,6,38,6,2,4,2,1,242,0,0,0.375,9,4.5,0
ivy,4,7,10,4,2,5,1,0.666666667,27,1,1,0.5,1,0.5,0
ivy,4,6,14,0,3,3,4,0.333333333,74,1,0,0.5,7,2.25,0
ivy,4,7,17,4,2,5,1,0.666666667,60,1,0,0.666666667,2,1.25,0
ivy,4,4,7,0,1,3,4,0.333333333,31,1,2,0.4375,2,1,0
ivy,4,22,12,6,22,0,3,2,72,0,0,0.375,2,1.5,0
ivy,4,7,5,0,7,0,4,1,32,0.25,0,0.5,1,0.5,0
ivy,4,2,8,6,2,0,4,1.333333333,21,1,0,0.666666667,0,0,0
ivy,4,2,8,4,0,2,4,0.666666667,24,1,1,0.5,1,0.75,0
ivy,4,10,10,6,2,8,4,2,27,0,0,0.375,1,0.75,0
ivy,4,24,104,0,2,22,3,0.333333333,763,1,2,0.375,1,0.75,0
ivy,4,5,9,0,4,1,4,0.333333333,34,1,1,0.5,1,0.75,0
ant,4,12,5,0,8,4,3,0.333333333,18,1,1,0.4375,1,0.75,0
ant,4,5,19,6,0,5,4,2,57,0,0,0.625,2,1,0
ant,4,3,16,2,0,3,4,0.666666667,76,1,0,0.5,3,1.25,0
ant,4,7,20,4,4,3,2,0.888888889,187,0.333333333,0,0.5,9,3.5,1
ant,4,6,33,0,1,5,2,0.333333333,157,1,1,0.533333333,2,0.75,0
ant,4,7,15,0,6,2,4,0.333333333,77,1,0,0.4375,5,2,0
ant,4,2,6,0,0,2,4,0.333333333,19,1,0,0.625,1,0.75,0
ant,4,8,20,0,4,4,4,0.777777778,106,1,1,0.625,5,1.75,0
ant,4,6,4,6,5,1,4,2,4,0,0,0.5,1,1,0
ant,4,5,8,4,2,3,3,0.833333333,42,1,1,0.583333333,2,1,0
ant,4,3,12,0,0,3,3,0.666666667,55,1,0,0.625,4,1.5,0
ant,4,2,13,6,1,1,4,2,45,0,0,0.625,2,1,0
ant,4,3,18,4,0,3,3,1,111,1,0,0.75,2,1,0
ant,4,3,7,0,1,2,4,0,161,1,0,0.75,1,0.5,0
ant,4,8,10,0,6,2,4,0.333333333,125,1,0,0.5,2,1,0
ant,4,15,7,4,12,3,3,0.666666667,22,1,1,0.5,1,0.5,0
ant,4,4,13,0,1,3,4,0,87,1,0,0.75,1,0.5,0
ant,4,1,15,6,0,1,1,1.333333333,49,1,0,1,1,0.75,0
ant,4,4,20,0,1,3,4,0.777777778,162,0.666666667,0,0.75,1,0.5,0
ant,4,6,29,6,0,6,1,1.166666667,164,0.5,0,1,7,2.5,0
ant,4,2,7,4,2,0,3,0.666666667,502,0.5,0,0.555555556,4,1.25,0
ant,4,3,11,0,0,3,4,0,84,1,0,0.4375,12,3.25,0
ant,4,5,10,0,1,4,4,0.333333333,36,1,0,0.4375,1,0.75,0
ant,4,5,9,0,5,1,4,0.333333333,27,1,0,0.625,1,0.75,0
ant,4,5,7,0,3,2,4,0.833333333,33,0.5,0,0.583333333,2,1,1
ant,4,3,26,0,0,3,1,1,115,1,0,0.625,1,0.75,0
ant,4,4,7,0,0,4,3,0,34,1,0,0.5,2,1,0
ant,4,4,15,0,1,3,4,0.666666667,105,1,0,0.5,1,0.75,0
ant,4,2,12,0,1,1,3,0.222222222,68,1,1,0.5,1,0.75,0
ant,4,5,4,6,3,3,4,2,4,0,0,0.625,1,1,0
ant,4,13,14,6,0,13,4,1,56,1,1,0.375,1,0.75,0
ant,4,4,5,0,3,1,4,0.333333333,24,1,0,0.875,1,0.75,0
ant,4,11,20,0,2,9,2,0,75,1,1,0.4375,3,1.5,1
ant,4,8,10,0,6,2,4,0,51,1,0,0.625,1,0.75,0
ant,4,6,15,2,0,6,4,0.888888889,85,1,0,0.5,6,2,1
ant,4,4,13,0,1,3,4,0.333333333,85,1,0,0.5,1,0.75,0
ant,4,5,7,0,3,2,4,0,29,1,0,0.625,1,0.25,0
ant,4,8,13,6,6,2,4,2,44,0,0,0.625,2,1,0
ant,4,8,26,6,4,4,2,2,152,0,0,0.75,7,2.25,0
ant,4,4,16,0,0,4,3,0.333333333,52,1,0,0.75,2,1,0
ant,4,6,4,6,3,4,4,2,4,0,0,0.625,1,1,0
ant,4,2,7,6,1,1,4,2,20,0,0,0.875,1,0.75,0
ant,4,7,18,6,1,6,3,2,119,0,0,0.5,1,0.75,0
ant,4,6,14,0,1,6,3,0,96,1,1,0.5,5,1.75,0
ant,4,4,10,2,0,4,4,0.666666667,48,1,0,0.5,1,0.75,0
ant,4,6,18,0,0,6,4,0.333333333,100,1,1,0.5,3,1.25,0
ant,4,3,14,6,0,3,3,2,68,0,0,0.5,2,1,0
ant,4,3,7,0,0,3,4,0,26,1,0,0.625,1,0.75,0
ant,4,4,17,0,0,4,4,0.333333333,57,1,0,0.875,5,1.75,1
ant,4,9,22,6,1,8,4,1.285714286,130,0,0,1,1,0.75,1
ant,4,7,19,6,0,7,4,2,74,0,0,0.875,2,1,0
ant,4,14,27,4,1,13,1,0.777777778,221,0.333333333,0,0.333333333,3,1.25,0
ant,4,2,17,6,1,1,3,2,127,0,0,0.375,6,2.5,0
ant,4,5,7,4,3,2,4,0.333333333,35,1,1,0.583333333,2,1,0
ant,4,4,8,4,0,4,3,0.666666667,45,1,1,0.555555556,1,0.5,0
ant,4,4,13,0,0,4,4,0.333333333,81,1,0,0.5,1,0.75,0
ant,4,3,5,4,1,2,4,0.666666667,17,1,0,0.625,1,0.75,0
ant,4,4,14,0,0,4,4,0.5,108,0.5,0,0.75,1,0.75,0
ant,4,3,18,4,0,3,3,0.666666667,147,1,0,0.75,1,0.75,0
ant,4,8,14,6,1,7,3,0.666666667,79,0,0,0.333333333,2,1,0
ant,4,5,4,6,2,3,4,2,4,0,0,0.4,1,1,0
ant,4,8,5,6,7,1,4,2,16,0,0,0.875,1,0.75,0
ant,4,11,18,6,1,10,2,2,97,0,0,0.5,1,0.75,0
ant,4,4,8,0,1,3,4,0.333333333,37,1,0,0.625,3,1.25,0
ant,4,5,26,6,0,5,1,1.166666667,129,0.5,0,1,5,2,0
ant,4,6,14,2,1,5,4,0.666666667,68,1,1,0.5,1,0.75,1
ant,4,4,16,0,1,4,4,0.333333333,46,1,0,0.5,1,0.75,0
ant,4,10,20,2,0,10,4,0.666666667,112,1,1,0.5,4,2,0
ant,4,9,36,0,0,9,3,0.866666667,179,0.6,1,0.5,6,2,1
Nieruchomosci,4,6,19,4,2,4,3,0.555555556,262,0,1,0.5625,2,1,1
Nieruchomosci,4,4,21,6,4,0,2,2,123,0,0,0.25,6,3,1
Tomcat,4,0,8,6,0,0,4,2,20,0,0,0.666666667,0,0,0
Tomcat,4,12,22,2,1,0,4,0.583333333,1700,1,3,0.5,1,0.5,1
Tomcat,4,0,5,0,0,0,4,0.666666667,28,1,1,0.5,1,0.75,0
Tomcat,4,2,9,0,1,0,2,0.25,91,0,1,0.625,5,2,0
Tomcat,4,2,6,6,1,0,4,1,21,1,1,0.4,1,0.75,0
Tomcat,4,2,11,0,0,0,4,0,56,1,0,0.625,1,0.75,0
Tomcat,4,4,4,6,2,0,4,2,4,0,0,0.6,1,1,0
Tomcat,4,8,13,4,1,0,2,1,36,1,1,0.555555556,1,0.5,0
Tomcat,4,2,13,0,0,0,4,0,58,1,0,0.625,1,0.75,0
Tomcat,4,0,8,6,0,0,4,2,20,0,0,0.666666667,0,0,0
Tomcat,4,19,76,0,1,0,1,0.5,640,1,1,0.666666667,5,1.5,1
Tomcat,4,16,46,4,0,0,3,0.888888889,283,0.666666667,0,0.5,1,0.5,0
Tomcat,4,8,6,0,7,0,3,0.333333333,24,1,1,0.333333333,2,1,0
Tomcat,4,6,4,6,5,0,4,2,4,0,0,0.45,1,1,0
Tomcat,4,5,52,0,0,0,4,0.333333333,307,1,1,0.4,1,0.75,0
Tomcat,4,1,4,6,1,0,4,2,4,0,0,0.5,1,1,0
Tomcat,4,6,11,6,1,0,2,2,166,0,0,0.55,2,1,0
Tomcat,4,3,30,0,0,0,2,0.611111111,368,1,0,0.333333333,15,4,0
Tomcat,4,2,10,0,0,0,4,0,39,1,0,0.625,1,0.75,0
Tomcat,4,2,9,0,0,0,2,0.25,91,0,1,0.5,5,2,0
Tomcat,4,3,20,6,3,0,4,1.333333333,146,0,0,0.75,3,1.25,0
Tomcat,4,5,15,0,1,0,4,0.5,102,1,2,0.4375,6,2,0
Tomcat,4,3,10,4,0,0,3,1,43,0.5,0,0.533333333,1,0.5,0
Tomcat,4,2,7,0,1,0,4,0.75,33,0.5,4,1,1,0.75,0
Tomcat,4,2,5,0,0,0,4,0.333333333,18,1,1,0.5,1,0.75,0
Tomcat,4,2,14,6,0,0,3,1.333333333,47,1,0,0.583333333,1,0.75,0
Tomcat,4,5,31,0,0,0,4,0,125,1,0,0.625,1,0.75,0
Tomcat,4,3,11,0,2,0,4,0,60,1,0,0.625,2,1,0
Tomcat,4,2,8,2,2,0,4,0.666666667,33,1,1,0.5,1,0.75,0
Tomcat,4,9,18,0,2,0,4,0,507,1,0,0.5,3,0.75,0
Tomcat,4,3,20,0,3,0,4,0.666666667,78,0.5,0,0.583333333,3,1,0
Tomcat,4,0,4,6,0,0,4,2,4,0,0,0.625,1,1,0
Tomcat,4,6,18,0,1,0,4,0.5,168,1,2,0.4375,11,3.25,0
Tomcat,4,2,11,0,0,0,4,0,40,1,0,0.625,1,0.75,0
Tomcat,4,2,16,4,0,0,2,0.666666667,863,1,0,0.875,10,4,0
Tomcat,4,10,17,0,2,0,2,0.833333333,85,0.5,1,0.333333333,1,0.5,0
Tomcat,4,2,10,0,1,0,2,0.266666667,83,0,2,0.5,3,1.5,0
Tomcat,4,0,5,0,0,0,4,0.666666667,28,1,0,0.625,1,0.75,0
Tomcat,4,7,9,4,2,0,1,0.666666667,28,1,0,0.333333333,1,0.5,0
Tomcat,4,1,9,2,1,0,2,0.666666667,395,1,0,0.5,1,0.5,0
Tomcat,4,3,8,6,1,0,4,0.333333333,38,1,0,0.583333333,2,1,0
Tomcat,4,1,25,2,0,0,3,0.416666667,174,0,1,0.555555556,3,1.25,0
Tomcat,4,5,16,4,1,0,2,0.666666667,96,0,0,0.444444444,5,1.5,0
Tomcat,4,6,17,4,5,0,3,0.666666667,133,0.2,1,0.333333333,10,4.5,0
Tomcat,4,2,12,0,1,0,4,0,105,1,0,0.55,1,0.5,0
Tomcat,4,2,10,2,1,0,4,0.666666667,50,1,2,0.5,3,1.25,0
Tomcat,4,0,28,0,0,0,4,0.25,404,0,0,0.3125,6,2.75,0
Tomcat,4,0,28,0,0,0,4,0.25,404,1,0,0.3125,6,2.75,0
Tomcat,4,3,4,6,3,0,4,2,4,0,0,0.5,1,1,0
Tomcat,4,6,8,6,0,0,4,2,22,0,0,0.625,1,0.75,0
Tomcat,4,1,9,0,1,0,0,0.5,32,1,0,1,1,0.75,0
Tomcat,4,1,10,0,1,0,1,1.296296296,142,0.037037037,0,0.444444444,2,0.75,0
Tomcat,4,9,10,0,8,0,4,0,63,1,0,0.625,3,1.25,0
Tomcat,4,4,22,0,1,0,4,0,141,1,0,0.5,1,0.5,0
Tomcat,4,2,10,0,0,0,2,0.266666667,83,0,2,0.4375,3,1.5,0
Tomcat,4,4,7,0,1,0,4,0.5,47,1,2,0.4375,2,1,0
Tomcat,4,2,5,4,1,0,3,1,16,1,0,1,1,0.5,0
Tomcat,4,0,5,0,0,0,4,0.666666667,28,1,0,0.4375,1,0.75,0
Tomcat,4,3,8,6,1,0,3,0.333333333,38,1,0,0.583333333,2,1,0
Tomcat,4,5,11,4,3,0,4,2,82,0,0,0.5,10,3,0
Tomcat,4,5,29,4,2,0,3,0.333333333,213,1,0,0.5,1,0.5,0
Tomcat,4,3,21,0,3,0,3,0.5,242,1,0,0.555555556,4,1.25,0
Tomcat,4,2,10,0,1,0,3,0.333333333,50,1,0,0.466666667,2,0.75,0
Tomcat,4,0,8,6,0,0,4,2,20,0,0,0.666666667,0,0,0
Tomcat,4,3,8,4,1,0,3,0.666666667,26,1,0,0.875,1,0.75,0
Tomcat,4,2,12,0,0,0,4,0,41,1,0,0.625,1,0.75,0
camel,4,3,5,4,1,2,3,0.666666667,17,1,1,0.5,1,0.5,0
camel,4,7,8,6,0,7,3,2,22,0,0,0.375,1,0.75,0
camel,4,17,8,6,11,6,4,2,53,0,0,0.45,5,2,0
camel,4,66,8,6,66,0,4,1.333333333,21,1,0,0.666666667,0,0,0
camel,4,4,10,0,1,3,4,0,39,1,0,0.583333333,1,0.75,1
camel,4,13,10,0,11,2,3,0.833333333,39,1,1,0.625,1,0.5,1
camel,4,7,17,6,1,6,4,2,39,0,0,0.625,1,0.75,0
camel,4,1,6,0,0,1,3,0,21,1,0,0.625,1,0.75,0
camel,4,4,11,0,1,3,4,0.166666667,67,1,0,0.5,2,1,0
camel,4,6,4,6,5,2,4,1.333333333,5,0,0,0.5625,1,1,0
camel,4,7,6,0,2,5,4,0,30,1,0,0.45,1,0.5,0
camel,4,6,7,4,1,5,4,0.333333333,22,1,0,0.5,1,0.75,0
camel,4,3,7,4,2,1,2,0.962962963,111,0.111111111,9,0.444444444,1,0.5,0
camel,4,7,7,4,5,2,4,0.666666667,24,1,0,0.5,1,0.5,0
camel,4,8,4,6,5,3,4,2,4,0,0,0.75,1,1,0
camel,4,5,7,4,4,1,2,0.888888889,45,0.333333333,3,0.444444444,1,0.5,0
camel,4,10,20,6,2,8,1,1.333333333,85,1,0,0.5,5,2,0
camel,4,0,14,6,0,0,1,2,79,0,0,0.375,5,2,0
camel,4,6,14,0,1,5,4,0.222222222,90,1,1,0.458333333,3,1.25,0
camel,4,24,27,4,2,24,3,0.904761905,156,1,2,0.583333333,3,1,0
camel,4,6,4,6,4,2,4,2,4,0,0,0.55,1,1,0
camel,4,8,38,0,1,8,2,0.555555556,201,1,0,0.5,1,0.5,0
camel,4,1,12,0,1,0,4,0.333333333,52,1,0,0.625,1,0.75,0
camel,4,4,8,6,1,3,4,2,19,0,0,1,1,0.75,0
camel,4,3,22,0,1,3,2,0.333333333,86,1,0,0.4375,3,1.25,0
camel,4,10,17,2,1,9,3,0.666666667,71,1,2,0.833333333,1,0.5,0
camel,4,9,13,6,0,9,3,2,54,0,0,0.25,1,0.75,0
camel,4,7,17,0,1,6,4,0.333333333,74,1,0,0.416666667,1,0.5,0
camel,4,10,18,4,1,9,3,0.666666667,81,1,0,0.4375,6,2.25,0
camel,4,8,12,6,4,4,3,2,62,0,0,0.5625,2,1,1
camel,4,3,9,0,1,2,4,0.666666667,45,1,1,0.4375,1,0.75,0
camel,4,25,11,0,24,1,4,0.5,52,1,0,0.5,2,1,1
camel,4,1,13,0,0,1,3,0.833333333,47,1,0,0.5,2,0.75,0
camel,4,23,38,0,1,23,2,0.666666667,221,1,2,0.4375,7,2.25,0
camel,4,3,11,0,3,0,4,0.333333333,31,1,0,0.625,1,0.75,0
camel,4,3,6,0,3,0,3,0.666666667,37,1,0,0.45,2,0.75,0
camel,4,3,7,4,2,1,2,0.944444444,78,0.166666667,6,0.444444444,1,0.5,0
camel,4,11,7,0,7,6,4,0,36,1,1,0.5,1,0.5,0
camel,4,22,4,6,20,3,4,2,4,0,0,0.4,1,1,1
camel,4,7,17,0,1,6,4,0.5,78,1,1,0.4,2,1,1
camel,4,7,4,6,6,2,4,2,4,0,0,0.583333333,1,1,1
camel,4,3,9,0,0,3,4,0.333333333,34,1,0,0.5,2,1,0
camel,4,4,9,4,0,4,3,0.333333333,37,1,0,0.4,1,0.75,0
camel,4,2,12,6,0,2,3,2,37,0,0,0.5625,2,1,0
camel,4,9,21,4,1,8,2,0.666666667,113,1,0,0.666666667,5,1.5,0
camel,4,5,7,6,0,5,4,2,18,0,0,0.75,1,0.75,0
camel,4,7,16,4,1,6,2,0.333333333,68,1,0,0.5,1,0.5,1
camel,4,8,18,2,1,7,2,0.5,131,1,2,0.777777778,3,1.5,1
camel,4,2,6,4,1,1,4,0.333333333,24,1,0,0.75,1,0.5,0
camel,4,5,6,0,1,4,3,0.333333333,21,1,0,0.5,1,0.75,0
camel,4,2,16,0,2,0,4,0.333333333,92,1,0,0.75,4,1.5,0
camel,4,3,20,6,3,0,3,2,133,0,0,0.3,7,3.25,1
camel,4,5,24,6,2,3,1,2,93,0,0,0.4,4,1.5,0
camel,4,14,8,6,14,0,4,2,20,0,0,0.666666667,0,0,0
camel,4,1,6,0,0,1,4,0.333333333,22,1,0,0.583333333,1,0.5,0
camel,4,6,7,4,1,5,4,0.333333333,23,1,0,0.5,1,0.75,0
camel,4,3,9,2,2,1,4,0.333333333,47,1,0,0.666666667,1,0.5,0
camel,4,6,24,6,2,4,1,2,96,0,0,0.45,3,1.5,0
camel,4,6,15,4,0,6,3,0.666666667,60,1,0,0.4,1,0.5,0
camel,4,10,22,4,2,9,4,2,105,0,0,0.583333333,7,2.25,1
camel,4,9,12,0,5,4,4,0,41,1,1,0.4375,1,0.75,1
camel,4,9,12,6,1,8,4,1,44,1,1,0.541666667,1,0.25,1
camel,4,6,9,2,4,2,4,0.333333333,40,1,1,0.5625,1,0.5,0
camel,4,17,7,4,16,1,2,0.958333333,100,0.125,8,0.444444444,1,0.5,0
camel,4,51,4,6,47,5,4,2,4,0,0,0.5,1,1,0
camel,4,8,12,6,6,2,3,2,37,0,0,0.5625,2,1,0
camel,4,3,7,0,2,1,4,0,22,1,1,0.625,1,0.75,0
camel,4,1,8,6,0,1,4,2,36,0,0,0.875,2,1,0
camel,4,6,20,0,2,4,2,0.333333333,121,1,0,0.555555556,1,0.5,0
camel,4,9,17,6,4,6,3,2,116,0,0,0.5625,4,1.5,0
camel,4,1,9,0,1,0,4,0,27,1,0,1,1,0.75,0
camel,4,6,13,6,2,4,3,2,77,0,0,0.5,4,2.75,1
camel,4,7,7,6,2,5,4,2,18,0,0,0.5,1,0.75,0
camel,4,6,16,4,1,5,3,0.666666667,52,1,0,0.466666667,1,0.25,0
camel,4,4,7,4,3,1,2,0.916666667,56,0.25,4,0.444444444,1,0.5,0
camel,4,7,8,6,2,6,4,2,27,0,0,0.4375,1,0.75,0
camel,4,4,11,0,2,2,3,0.333333333,45,1,0,0.625,1,0.75,0
camel,4,9,12,2,3,7,3,0.666666667,52,1,3,0.4,1,0.75,0
camel,4,11,24,0,1,11,3,0.333333333,126,1,1,0.583333333,4,1.25,0
camel,4,5,15,2,3,2,1,0.555555556,226,1,0,0.333333333,6,1.75,0
camel,4,2,5,0,2,0,4,0.333333333,21,1,0,0.75,1,0.5,0
camel,4,3,11,4,2,1,4,0.333333333,39,1,0,0.625,2,1,0
camel,4,4,13,4,1,3,2,0.333333333,39,1,0,0.5,1,0.5,0
camel,4,9,26,6,1,9,4,2,191,0,0,0.875,3,1,0
camel,4,10,14,0,4,6,3,0.5,52,1,0,0.5,2,1,0
camel,4,4,7,0,1,4,3,0.333333333,28,1,0,0.4375,1,0.75,0
camel,4,9,21,4,1,8,2,0.666666667,113,1,0,0.666666667,1,0.5,0
camel,4,11,12,2,1,11,3,0.444444444,62,1,0,0.45,1,0.75,0
camel,4,1,5,4,0,1,3,0.666666667,16,1,1,0.666666667,1,0.5,0
camel,4,3,5,4,1,3,4,0.666666667,22,1,1,0.5,1,0.75,0
camel,4,12,16,0,1,12,2,0.583333333,109,1,1,0.4,2,1,0
camel,4,6,16,4,0,6,3,0.666666667,64,1,0,0.4,1,0.5,0
camel,4,0,8,6,0,0,3,2,19,0,0,0.5,1,0.75,0
camel,4,2,7,4,2,0,4,2,34,0,0,0.625,2,0.75,0
camel,4,6,14,0,4,2,4,0,52,1,0,0.4375,2,1,1
camel,4,14,18,4,2,12,2,0.666666667,88,1,0,0.833333333,2,0.75,0
camel,4,4,7,4,3,1,2,0.958333333,100,0.125,8,0.444444444,1,0.5,0
camel,4,3,23,6,0,3,2,2,93,0,0,1,1,0.75,0
camel,4,2,5,0,1,2,4,0.666666667,28,1,2,0.4375,1,0.75,0
E-Learning,4,7,6,4,6,1,4,0.666666667,18,1,0,0.625,1,0.75,0
E-Learning,4,3,9,0,0,3,4,0.333333333,38,1,0,0.625,1,0.75,0
E-Learning,4,3,9,0,0,3,4,0.333333333,38,1,0,0.625,1,0.75,0
E-Learning,4,2,9,0,0,2,4,0,30,1,0,0.625,1,0.75,0
E-Learning,4,2,8,0,0,2,4,0,28,1,0,0.625,1,0.75,0
E-Learning,4,3,9,0,0,3,4,0.333333333,39,1,0,0.625,1,0.75,0
E-Learning,4,2,7,0,0,2,4,0.333333333,23,1,0,0.625,1,0.75,0
E-Learning,4,2,7,0,0,2,4,0.333333333,23,1,0,0.625,1,0.75,0
E-Learning,4,2,6,0,0,2,4,0.333333333,22,1,0,0.625,1,0.75,0
Zuzel,4,2,6,0,2,1,4,0,69,0,1,0.583333333,2,1,0
forrest,4,10,25,0,1,9,4,0.5,144,1,0,0.5,4,1.5,0
forrest,4,15,35,2,3,15,3,0.75,270,1,2,0.357142857,2,1,0
forrest,4,20,36,0,3,20,4,0.761904762,278,1,2,0.416666667,1,0.75,0
jEdit,4,1,8,4,1,0,4,1,82,0,0,0.35,1,0.75,0
jEdit,4,26,29,6,25,1,3,2,213,0,0,0.291666667,15,4.75,0
jEdit,4,2,15,0,1,1,3,0.333333333,54,1,0,0.75,4,1.5,0
jEdit,4,4,9,0,4,0,3,0.555555556,49,1,0,0.555555556,2,0.75,0
jEdit,4,3,12,0,1,2,4,0,37,1,0,0.5,1,0.75,0
jEdit,4,4,6,2,1,3,4,0.666666667,26,1,0,0.4375,1,0.75,0
jEdit,4,3,22,6,2,2,2,2,105,0,0,0.666666667,4,2,0
jEdit,4,10,43,4,1,10,2,2,405,0,0,0.375,26,7.75,0
jEdit,4,7,54,4,1,7,3,1,318,1,0,0.5,9,4.5,0
jEdit,4,3,5,6,1,2,3,1,15,0,1,0.533333333,1,0.5,0
jEdit,4,5,8,2,4,3,1,1,239,0.2,3,0.5,6,3.25,0
jEdit,4,15,22,6,2,13,1,2,119,0,0,0.4375,1,0.75,0
jEdit,4,10,8,4,4,6,2,0.666666667,37,0,0,0.5,2,1,0
jEdit,4,4,17,6,2,3,4,2,86,0,0,0.6,2,1,0
jEdit,4,21,5,0,21,0,4,0.666666667,28,1,0,0.5,1,0.75,0
jEdit,4,1,4,6,1,1,4,2,4,0,0,1,1,1,0
jEdit,4,5,4,6,4,1,4,2,4,0,0,0.833333333,1,1,0
jEdit,4,4,6,0,4,0,3,2,83,0,0,0.5625,3,1.25,0
jEdit,4,7,21,0,2,5,3,0,79,1,0,0.5,3,1.25,0
jEdit,4,9,23,0,6,7,2,0.5,82,1,1,0.416666667,2,1,0
jEdit,4,12,24,6,3,9,2,2,190,0,0,0.625,1,0.75,0
jEdit,4,9,5,6,5,4,4,2,10,0,0,0.4375,1,0.75,0
jEdit,4,6,12,0,2,4,4,0,35,1,0,0.5,1,0.75,0
jEdit,4,3,12,0,2,1,4,0,46,1,0,0.5,1,0.75,0
jEdit,4,9,9,4,3,6,2,1,47,0,0,0.6,2,0.75,0
jEdit,4,4,17,4,1,4,4,0.5,94,0,0,0.4,4,1.5,0
jEdit,4,4,19,4,1,4,3,0.666666667,82,1,0,0.333333333,7,3.25,0
jEdit,4,8,12,6,1,7,2,1,80,1,0,0.5,4,2.5,0
jEdit,4,4,6,4,1,3,4,0.666666667,20,1,0,0.625,1,0.75,0
jEdit,4,11,20,6,1,10,1,1,290,0,0,0.45,4,2.25,0
jEdit,4,6,21,4,1,5,2,0.666666667,129,1,0,0.625,7,2.25,0
jEdit,4,21,12,0,11,11,2,0,170,0,0,0.583333333,1,0.75,0
jEdit,4,5,4,6,5,0,4,2,4,0,0,1,1,1,0
jEdit,4,6,37,6,0,6,3,2,325,0,0,0.4375,19,5.75,0
jEdit,4,5,34,6,2,5,2,2,150,0,0,0.375,1,0.75,0
jEdit,4,51,12,6,48,4,3,2,50,0,0,0.625,3,1,0
jEdit,4,7,39,4,0,7,4,0.666666667,235,1,1,0.5,6,3,0
